Profundidade [m]	Densidade Aparente Seca [g/cm3]
2467.99	
2468.19	
2468.39	
2468.59	
2468.79	
2468.99	
2469.19	
2469.39	
2469.59	
2469.79	
2469.99	
2470.19	
2470.39	
2470.59	
2470.79	
2470.99	
2471.19	
2471.39	
2471.59	
2471.79	
2471.99	
2472.19	
2472.39	
2472.59	
2472.79	
2472.99	
2473.19	
2473.39	
2473.59	
2473.79	
2473.99	
2474.19	
2474.39	
2474.59	
2474.79	
2474.99	
2475.19	
2475.39	
2475.59	
2475.79	
2475.99	
2476.19	
2476.39	
2476.59	
2476.79	
2476.99	
2477.19	
2477.39	
2477.59	
2477.79	
2477.99	
2478.19	
2478.39	
2478.59	
2478.79	
2478.99	
2479.19	
2479.39	
2479.59	
2479.79	
2479.99	
2480.19	
2480.39	
2480.59	
2480.79	
2480.99	
2481.19	
2481.39	
2481.59	
2481.79	
2481.99	
2482.19	
2482.39	
2482.59	
2482.79	
2482.99	
2483.19	
2483.39	
2483.59	
2483.79	
2483.99	
2484.19	
2484.39	
2484.59	
2484.79	
2484.99	
2485.19	
2485.39	
2485.59	
2485.79	
2485.99	
2486.19	
2486.39	
2486.59	
2486.79	
2486.99	
2487.19	
2487.39	
2487.59	
2487.79	
2487.99	
2488.19	
2488.39	
2488.59	
2488.79	
2488.99	
2489.19	
2489.39	
2489.59	
2489.79	
2489.99	
2490.19	
2490.39	
2490.59	
2490.79	
2490.99	
2491.19	
2491.39	
2491.59	
2491.79	
2491.99	
2492.19	
2492.39	
2492.59	
2492.79	
2492.99	
2493.19	
2493.39	
2493.59	
2493.79	
2493.99	
2494.19	
2494.39	
2494.59	
2494.79	
2494.99	
2495.19	
2495.39	
2495.59	
2495.79	
2495.99	
2496.19	
2496.39	
2496.59	
2496.79	
2496.99	
2497.19	
2497.39	
2497.59	
2497.79	
2497.99	
2498.19	
2498.39	
2498.59	
2498.79	
2498.99	
2499.19	
2499.39	
2499.59	
2499.79	
2499.99	
2500.19	
2500.39	
2500.59	
2500.79	
2500.99	
2501.19	
2501.39	
2501.59	
2501.79	
2501.99	
2502.19	
2502.39	
2502.59	
2502.79	
2502.99	
2503.19	
2503.39	
2503.59	
2503.79	
2503.99	
2504.19	
2504.39	
2504.59	
2504.79	
2504.99	
2505.19	
2505.39	
2505.59	
2505.79	
2505.99	
2506.19	
2506.39	
2506.59	
2506.79	
2506.99	
2507.19	
2507.39	
2507.59	
2507.79	
2507.99	
2508.19	
2508.39	
2508.59	
2508.79	
2508.99	
2509.19	
2509.39	
2509.59	
2509.79	
2509.99	
2510.19	
2510.39	
2510.59	
2510.79	
2510.99	
2511.19	
2511.39	
2511.59	
2511.79	
2511.99	
2512.19	
2512.39	
2512.59	
2512.79	
2512.99	
2513.19	
2513.39	
2513.59	
2513.79	
2513.99	
2514.19	
2514.39	
2514.59	
2514.79	
2514.99	
2515.19	
2515.39	
2515.59	
2515.79	
2515.99	
2516.19	
2516.39	
2516.59	
2516.79	
2516.99	
2517.19	
2517.39	
2517.59	
2517.79	
2517.99	
2518.19	
2518.39	
2518.59	
2518.79	
2518.99	
2519.19	
2519.39	
2519.59	
2519.79	
2519.99	
2520.19	
2520.39	
2520.59	
2520.79	
2520.99	
2521.19	
2521.39	
2521.59	
2521.79	
2521.99	
2522.19	
2522.39	
2522.59	
2522.79	
2522.99	
2523.19	
2523.39	
2523.59	
2523.79	
2523.99	
2524.19	
2524.39	
2524.59	
2524.79	
2524.99	
2525.19	
2525.39	
2525.59	
2525.79	
2525.99	
2526.19	
2526.39	
2526.59	
2526.79	
2526.99	
2527.19	
2527.39	
2527.59	
2527.79	
2527.99	
2528.19	
2528.39	
2528.59	
2528.79	
2528.99	
2529.19	
2529.39	
2529.59	
2529.79	
2529.99	
2530.19	
2530.39	
2530.59	
2530.79	
2530.99	
2531.19	
2531.39	
2531.59	
2531.79	
2531.99	
2532.19	
2532.39	
2532.59	
2532.79	
2532.99	
2533.19	
2533.39	
2533.59	
2533.79	
2533.99	
2534.19	
2534.39	
2534.59	
2534.79	
2534.99	
2535.19	
2535.39	
2535.59	
2535.79	
2535.99	
2536.19	
2536.39	
2536.59	
2536.79	
2536.99	
2537.19	
2537.39	
2537.59	
2537.79	
2537.99	
2538.19	
2538.39	
2538.59	
2538.79	
2538.99	
2539.19	
2539.39	
2539.59	
2539.79	
2539.99	
2540.19	
2540.39	
2540.59	
2540.79	
2540.99	
2541.19	0.7058566000000001
2541.39	-0.03879300000000008
2541.59	0.458928
2541.79	1.0926339999999999
2541.99	1.6125656
2542.19	1.6001894
2542.39	1.6209635
2542.59	1.1004751000000002
2542.79	1.1099053
2542.99	0.9043416
2543.19	0.7814009
2543.39	0.6331214000000001
2543.59	-0.3717920000000001
2543.79	0.434731
2543.99	0.7997361
2544.19	1.2792452
2544.39	1.9129157
2544.59	1.6651806
2544.79	1.2979582
2544.99	0.9568455
2545.19	0.040724000000000204
2545.39	0.6086959999999999
2545.59	0.39489299999999994
2545.79	0.27875000000000005
2545.99	0.4222380000000001
2546.19	0.27029400000000003
2546.39	0.538872
2546.59	0.8084249
2546.79	0.8282714000000001
2546.99	0.6049989999999998
2547.19	0.8624338000000001
2547.39	0.37842500000000023
2547.59	0.8817729999999999
2547.79	0.793458
2547.99	1.1986612
2548.19	1.3667741000000002
2548.39	1.4457395000000002
2548.59	1.0844136
2548.79	0.20879700000000012
2548.99	0.058595000000000175
2549.19	0.7813312000000001
2549.39	0.16599600000000003
2549.59	0.6067473000000001
2549.79	0.5997242999999999
2549.99	0.9976268
2550.19	1.7437529999999999
2550.39	1.8107608999999998
2550.59	1.6957627999999998
2550.79	1.6102310000000002
2550.99	1.8268798999999998
2551.19	1.8408702000000001
2551.39	1.7925222
2551.59	1.8581257
2551.79	1.7401625999999997
2551.99	1.7182952999999999
2552.19	1.6397456999999998
2552.39	1.6056609
2552.59	1.5168581999999997
2552.79	1.4971711
2552.99	1.5530084
2553.19	1.3555736999999999
2553.39	1.7798893
2553.59	1.8635373000000002
2553.79	1.7655015
2553.99	1.6005726
2554.19	1.5289332999999998
2554.39	1.6471133
2554.59	1.5885439
2554.79	1.6582484
2554.99	1.4719601
2555.19	1.1031642
2555.39	1.3961991999999999
2555.59	1.4530964
2555.79	1.5616071999999996
2555.99	1.4825351000000002
2556.19	1.6875600000000002
2556.39	1.6716398
2556.59	1.6626967
2556.79	1.7358706000000002
2556.99	1.6817148
2557.19	1.6831718999999998
2557.39	1.7654609
2557.59	1.8311384
2557.79	1.7849002999999999
2557.99	1.7615798000000003
2558.19	1.6932194999999999
2558.39	1.6385327
2558.59	1.6166638
2558.79	1.6591565000000001
2558.99	1.6620240000000002
2559.19	1.7187228
2559.39	1.6696094
2559.59	1.4790458000000002
2559.79	1.7469518999999998
2559.99	1.8618141000000001
2560.19	1.8512684000000001
2560.39	1.8072396999999998
2560.59	1.6930782
2560.79	1.7642765000000002
2560.99	1.7651838
2561.19	1.8399493999999998
2561.39	1.8356992
2561.59	1.7981842000000001
2561.79	1.7490538
2561.99	1.8656211999999999
2562.19	1.7508953999999999
2562.39	1.7611399
2562.59	1.7004087
2562.79	1.6800861
2562.99	1.7187826000000002
2563.19	1.7079402999999997
2563.39	1.7124729
2563.59	1.6412841999999999
2563.79	1.4146783000000003
2563.99	1.6178833
2564.19	1.5141292
2564.39	1.7759767000000002
2564.59	1.7725658000000002
2564.79	1.7566102
2564.99	1.829087
2565.19	1.833836
2565.39	1.8183501
2565.59	1.8578183
2565.79	1.7926294999999999
2565.99	1.7914167
2566.19	1.8358887000000002
2566.39	1.8584751
2566.59	1.8905857000000001
2566.79	1.9227217999999997
2566.99	1.795143
2567.19	1.8339311
2567.39	1.8174517999999997
2567.59	1.7945605999999998
2567.79	1.7822676000000002
2567.99	1.6892178999999998
2568.19	1.7589172
2568.39	1.7625244000000002
2568.59	1.7269411
2568.79	1.5429786
2568.99	1.7450301
2569.19	1.7460967
2569.39	1.7568217999999998
2569.59	1.8973624999999998
2569.79	1.8580458999999998
2569.99	1.7833503
2570.19	1.7672843
2570.39	1.8311539
2570.59	1.7684118999999998
2570.79	1.7520356000000001
2570.99	1.7823369
2571.19	1.8913891999999999
2571.39	1.8488414000000002
2571.59	1.8103025
2571.79	1.6522815999999998
2571.99	1.7462285000000002
2572.19	1.8656498
2572.39	1.9059795999999998
2572.59	1.9217677000000002
2572.79	1.9279693
2572.99	1.9196529
2573.19	1.9234727
2573.39	1.9470974
2573.59	1.9261586
2573.79	1.8935653999999997
2573.99	1.910723
2574.19	1.8696853000000002
2574.39	1.8665618999999998
2574.59	1.8546441000000002
2574.79	1.7607199000000002
2574.99	1.7896106000000003
2575.19	1.8351869
2575.39	1.8307972000000001
2575.59	1.6782241999999998
2575.79	1.6974645000000002
2575.99	1.7704672
2576.19	1.7683900000000001
2576.39	1.7072916
2576.59	1.7173135999999998
2576.79	1.7409506
2576.99	1.7546003
2577.19	1.5920612000000003
2577.39	1.7401309999999999
2577.59	1.8164268999999997
2577.79	1.8275126
2577.99	1.8204729
2578.19	1.7339276000000001
2578.39	1.7293034
2578.59	1.7547803
2578.79	1.8671426
2578.99	1.9012881999999998
2579.19	1.846441
2579.39	1.7549061000000001
2579.59	1.7557912
2579.79	1.7587262999999997
2579.99	1.8121546
2580.19	1.9598450999999997
2580.39	1.9471977000000003
2580.59	1.8605724
2580.79	1.7558019
2580.99	1.7421848999999998
2581.19	1.7525358
2581.39	1.7519443
2581.59	1.6959794000000001
2581.79	1.7063588
2581.99	1.6033391999999997
2582.19	1.6178820000000003
2582.39	1.7117774000000003
2582.59	1.7956157999999998
2582.79	1.863243
2582.99	1.8407649999999998
2583.19	1.827559
2583.39	1.773602
2583.59	1.6978322
2583.79	1.6259593
2583.99	1.6693392000000002
2584.19	1.6657492
2584.39	1.6141945000000002
2584.59	1.6196676
2584.79	1.6549872
2584.99	1.7224
2585.19	1.8127897999999998
2585.39	1.8586346
2585.59	1.7974715
2585.79	1.7503186
2585.99	1.7606991
2586.19	1.8637034000000001
2586.39	1.8125041
2586.59	1.7285819
2586.79	1.7014216
2586.99	1.7267005000000002
2587.19	1.5357033000000002
2587.39	1.5606748000000001
2587.59	1.6814758
2587.79	1.8672567999999998
2587.99	1.8266139
2588.19	1.806546
2588.39	1.8099802999999999
2588.59	1.773503
2588.79	1.8674905000000002
2588.99	1.8736172999999998
2589.19	1.8212081000000002
2589.39	1.7914724000000002
2589.59	1.8158823999999998
2589.79	1.7697924
2589.99	1.7152946999999998
2590.19	1.8153580999999999
2590.39	1.8578932000000001
2590.59	1.7780007
2590.79	1.7189454
2590.99	1.6518408999999998
2591.19	1.6632276000000001
2591.39	1.8333989
2591.59	1.8306046000000002
2591.79	1.8447657
2591.99	1.8164899999999997
2592.19	1.8161106999999999
2592.39	1.725866
2592.59	1.8040838
2592.79	1.6987037000000003
2592.99	1.7786066999999999
2593.19	1.7129488
2593.39	1.7398817999999998
2593.59	1.9136951999999998
2593.79	1.8953534000000003
2593.99	1.8518553
2594.19	1.791279
2594.39	1.697355
2594.59	1.6227437999999998
2594.79	1.6270972000000001
2594.99	1.8011037
2595.19	1.7680643999999999
2595.39	1.7964256
2595.59	1.7870998
2595.79	1.8307920000000002
2595.99	1.9233649
2596.19	1.9465506999999997
2596.39	1.9130669
2596.59	1.8373713
2596.79	1.7655905
2596.99	1.7187470999999999
2597.19	1.6796301999999999
2597.39	1.8557302
2597.59	1.9075995000000001
2597.79	1.9353702
2597.99	1.8851049999999998
2598.19	1.8285320999999999
2598.39	1.9768222000000002
2598.59	1.8746038999999999
2598.79	1.7444174000000001
2598.99	1.9013460000000002
2599.19	2.0563613999999997
2599.39	1.8298210000000001
2599.59	1.7759944
2599.79	1.7586832
2599.99	1.8722553999999998
2600.19	1.8238137
2600.39	1.8889888
2600.59	1.8881486000000003
2600.79	1.8830139000000001
2600.99	1.8962233
2601.19	1.8232585
2601.39	1.8722483999999997
2601.59	1.8600431000000002
2601.79	1.8667984000000002
2601.99	1.8682645
2602.19	1.7679163999999998
2602.39	1.7805908
2602.59	1.7855151999999999
2602.79	1.8289873
2602.99	1.8122702
2603.19	1.8731486000000002
2603.39	1.8768569999999998
2603.59	1.8650704999999999
2603.79	1.8985064
2603.99	1.9403100000000002
2604.19	1.9400623000000001
2604.39	1.8661303
2604.59	1.8412657000000001
2604.79	1.7521725000000001
2604.99	1.7370886
2605.19	1.7835841
2605.39	1.8983919
2605.59	2.0111602
2605.79	2.0571503
2605.99	1.9064737999999999
2606.19	1.7963515999999997
2606.39	1.7997132999999998
2606.59	1.8911308
2606.79	4.2065723
2606.99	5.5625833
2607.19	5.6238185
2607.39	5.584956
2607.59	5.3435853
2607.79	4.7546458
2607.99	2.2700342
2608.19	1.9294194999999998
2608.39	1.8564032
2608.59	1.7626880999999999
2608.79	1.8428399000000002
2608.99	1.9283275
2609.19	1.9449818
2609.39	1.8033248
2609.59	1.7002533
2609.79	1.8576981
2609.99	1.8758354
2610.19	1.8770398000000001
2610.39	1.8228323
2610.59	1.9315802999999998
2610.79	1.9164539999999999
2610.99	1.9346471
2611.19	1.9186791
2611.39	1.9145197999999999
2611.59	1.8137208999999999
2611.79	1.9243375
2611.99	1.8227988999999998
2612.19	1.8482378
2612.39	1.7190717
2612.59	1.6463058999999998
2612.79	1.6497066
2612.99	1.6891603000000002
2613.19	1.7962398
2613.39	1.8117904999999999
2613.59	1.6909138
2613.79	1.7243945999999999
2613.99	1.8443201
2614.19	1.7870346
2614.39	1.8271362
2614.59	1.8112858000000003
2614.79	1.9377103999999998
2614.99	1.9643584
2615.19	2.0045837000000004
2615.39	1.8585749999999999
2615.59	1.8044084000000002
2615.79	1.804685
2615.99	2.0073521
2616.19	1.9395984000000002
2616.39	1.8879742000000002
2616.59	1.9264831
2616.79	1.9647583
2616.99	1.9058244
2617.19	1.8374372
2617.39	1.9546922
2617.59	1.9643629000000002
2617.79	1.9697831
2617.99	1.9377987
2618.19	1.9637921999999999
2618.39	1.9485748
2618.59	1.8675311
2618.79	1.8343991000000002
2618.99	1.7984149
2619.19	1.9786635999999997
2619.39	2.0392140999999997
2619.59	2.0340111
2619.79	2.0306537000000002
2619.99	1.9474056999999998
2620.19	1.8807847000000002
2620.39	1.8656735000000002
2620.59	1.9136752
2620.79	1.9316597999999998
2620.99	1.8950862999999998
2621.19	1.8711379
2621.39	1.8972852999999998
2621.59	1.9345784999999998
2621.79	2.0156252
2621.99	1.8945641
2622.19	1.7790247000000001
2622.39	1.7886312000000002
2622.59	1.6442248000000002
2622.79	1.7013073
2622.99	1.5772114999999998
2623.19	1.7082647
2623.39	1.6633982
2623.59	1.8767591
2623.79	1.9065135
2623.99	1.807146
2624.19	1.7432791
2624.39	1.7970165999999999
2624.59	1.8787070000000001
2624.79	1.8377036
2624.99	1.8105906999999999
2625.19	1.6327187
2625.39	1.9447622000000002
2625.59	1.9075436
2625.79	1.8711126
2625.99	1.7838288
2626.19	1.7115452
2626.39	1.7783480000000003
2626.59	1.8089912999999997
2626.79	1.6860466
2626.99	1.9212951999999999
2627.19	1.9861323999999998
2627.39	1.8437032000000002
2627.59	1.6856246000000001
2627.79	1.7531165000000002
2627.99	1.7798534000000001
2628.19	1.9287402999999999
2628.39	1.9476866999999998
2628.59	1.8694519
2628.79	1.8665325000000001
2628.99	1.8803857000000002
2629.19	1.9596455999999998
2629.39	1.9264793
2629.59	1.6629200000000002
2629.79	1.6903976
2629.99	1.7843269999999998
2630.19	1.8860449
2630.39	1.9662990999999999
2630.59	1.8949245
2630.79	1.7811506999999998
2630.99	1.7086189000000003
2631.19	1.6601685000000002
2631.39	1.8115777999999998
2631.59	1.8101980999999998
2631.79	1.8169171000000002
2631.99	1.7375858000000002
2632.19	1.6822145
2632.39	1.7462635000000002
2632.59	1.8037898
2632.79	1.761155
2632.99	1.7438609
2633.19	1.7454512
2633.39	1.7824072
2633.59	1.8190579999999998
2633.79	1.7591059999999998
2633.99	1.7723702000000001
2634.19	1.7832725999999999
2634.39	1.8496203
2634.59	1.9286345
2634.79	2.0144027
2634.99	1.9196658999999998
2635.19	1.9983502000000002
2635.39	1.9273596
2635.59	1.8536217999999998
2635.79	1.7933413
2635.99	1.7716960999999998
2636.19	1.9105018999999999
2636.39	1.9449905
2636.59	2.0648377
2636.79	2.0570725
2636.99	1.9737065999999999
2637.19	1.8691768000000002
2637.39	1.7765872
2637.59	1.8418383999999999
2637.79	1.8672078
2637.99	1.8064237
2638.19	1.7728603
2638.39	1.7957134
2638.59	1.6880736
2638.79	1.7830235
2638.99	1.9621684000000001
2639.19	1.9931476
2639.39	1.8706582000000003
2639.59	1.8239821
2639.79	1.8457309000000002
2639.99	2.0263825
2640.19	1.9543924999999998
2640.39	1.8748104999999997
2640.59	1.8217185999999999
2640.79	1.8190521999999998
2640.99	1.9064104999999998
2641.19	1.9429376
2641.39	1.9473987
2641.59	1.8677774
2641.79	1.9209824
2641.99	1.9087957999999998
2642.19	1.8791906999999999
2642.39	1.8909299000000002
2642.59	1.6860416
2642.79	1.7432018
2642.99	1.8555324000000002
2643.19	1.8321659000000001
2643.39	1.8684533
2643.59	1.7463989999999998
2643.79	1.7161666000000002
2643.99	1.6981612000000004
2644.19	1.8523321999999998
2644.39	1.8979727999999998
2644.59	1.9176178999999998
2644.79	1.8773314
2644.99	1.9905897000000001
2645.19	2.0606132
2645.39	2.0787748
2645.59	2.044238
2645.79	2.0139668000000004
2645.99	2.0098984
2646.19	1.9848162999999999
2646.39	2.0071894
2646.59	1.932296
2646.79	1.7697659
2646.99	1.8092311
2647.19	1.9083970000000003
2647.39	1.9393527000000002
2647.59	1.9518813999999998
2647.79	1.9367444999999999
2647.99	1.7690865
2648.19	1.7920573
2648.39	1.8535171000000001
2648.59	1.872334
2648.79	1.8946897999999999
2648.99	1.8213115
2649.19	1.8594306999999999
2649.39	1.7138624
2649.59	1.7600128000000002
2649.79	1.7798837
2649.99	1.7889080000000002
2650.19	1.8355776000000001
2650.39	1.8124691999999998
2650.59	1.8260625000000001
2650.79	1.8548515
2650.99	1.9304625000000002
2651.19	1.9310348000000002
2651.39	1.9569065
2651.59	1.9527781
2651.79	1.8956059
2651.99	1.8488276000000001
2652.19	1.7837549999999998
2652.39	1.6759209999999998
2652.59	1.6267823
2652.79	1.7597467
2652.99	1.7330125
2653.19	1.6373376999999998
2653.39	1.7356705
2653.59	1.8510680000000002
2653.79	1.8325403
2653.99	1.9064836
2654.19	1.9350925
2654.39	1.8944758
2654.59	1.9083803
2654.79	1.7909719999999998
2654.99	1.8390467000000001
2655.19	1.9378495999999998
2655.39	1.813869
2655.59	1.8784386
2655.79	1.8422531
2655.99	1.7790813
2656.19	1.8841924
2656.39	1.8735363999999999
2656.59	1.7436414
2656.79	1.7640668999999998
2656.99	1.8606149
2657.19	1.9644743
2657.39	1.9103577
2657.59	1.7451206999999997
2657.79	1.8994978000000002
2657.99	1.9705370999999998
2658.19	1.8461635
2658.39	1.913761
2658.59	1.9593739000000001
2658.79	1.8585427
2658.99	1.7527325
2659.19	1.7681978
2659.39	1.7944223999999998
2659.59	1.8276656
2659.79	1.8455611
2659.99	1.8506314
2660.19	1.7653115999999998
2660.39	1.7059941
2660.59	1.7132258
2660.79	1.763067
2660.99	1.7699082000000002
2661.19	1.9243289000000001
2661.39	1.8703416000000002
2661.59	1.8276724
2661.79	1.7135304999999998
2661.99	1.7654181
2662.19	1.7887802
2662.39	1.8288109000000001
2662.59	1.8242852999999997
2662.79	1.6925379
2662.99	1.7458288000000002
2663.19	1.7599634000000002
2663.39	1.9189235
2663.59	1.8846270999999999
2663.79	1.8307071999999998
2663.99	4.0512258
2664.19	5.5906442
2664.39	5.7052233
2664.59	4.3458796
2664.79	1.7579463
2664.99	1.6476637
2665.19	1.6999751
2665.39	1.7220651
2665.59	1.6234492999999999
2665.79	1.6143311000000002
2665.99	1.5475017
2666.19	1.6314281000000002
2666.39	1.6124771999999998
2666.59	1.4981811999999999
2666.79	1.5599319999999999
2666.99	1.5108382000000002
2667.19	1.7543702999999997
2667.39	1.7842183
2667.59	1.8808067
2667.79	1.9267409000000002
2667.99	1.9150062
2668.19	1.9017178000000001
2668.39	1.8995879000000002
2668.59	1.9245008
2668.79	1.9220043
2668.99	1.9444572
2669.19	1.9576332
2669.39	1.9279985
2669.59	1.8879367
2669.79	1.7939197999999998
2669.99	1.8295672
2670.19	1.7900596
2670.39	1.8730907
2670.59	1.9152537000000003
2670.79	1.9024022999999999
2670.99	1.8821176
2671.19	1.7778728999999998
2671.39	1.8059062000000001
2671.59	1.7945843
2671.79	1.8298372000000003
2671.99	1.8449684999999998
2672.19	1.9751801999999998
2672.39	2.0349273
2672.59	1.9827443999999999
2672.79	1.861723
2672.99	1.8239788000000003
2673.19	1.8340995000000002
2673.39	1.9571332
2673.59	2.0042795
2673.79	1.9413304999999998
2673.99	1.9479194
2674.19	1.9170548000000003
2674.39	2.0121268
2674.59	2.0506967
2674.79	2.0104808
2674.99	1.9408003000000003
2675.19	1.9664420999999999
2675.39	1.9399404000000002
2675.59	1.8960437000000003
2675.79	1.8770845999999999
2675.99	1.9198602000000002
2676.19	1.8893628
2676.39	1.8698293000000001
2676.59	1.8633709999999999
2676.79	1.7254399
2676.99	1.7932263
2677.19	1.8980785000000002
2677.39	1.8528664
2677.59	1.9537944999999999
2677.79	2.0023302000000003
2677.99	2.0029804
2678.19	1.9979612000000002
2678.39	1.8842478
2678.59	1.7657059
2678.79	1.9171462
2678.99	1.9765256999999998
2679.19	1.8810647999999999
2679.39	1.8426026
2679.59	1.8216470999999999
2679.79	1.8704628000000003
2679.99	1.9169457000000003
2680.19	1.9577438
2680.39	1.933268
2680.59	1.8811107999999999
2680.79	1.7515716000000001
2680.99	1.9024055000000002
2681.19	1.9216380000000002
2681.39	1.9230204000000002
2681.59	1.9089663999999997
2681.79	1.8335235
2681.99	1.8412650999999998
2682.19	1.8853566000000002
2682.39	1.9349862
2682.59	1.9773256999999997
2682.79	1.9379952000000003
2682.99	1.9650291999999998
2683.19	1.9671515999999998
2683.39	1.9583930999999999
2683.59	1.9186222999999998
2683.79	1.8167906
2683.99	1.7097191
2684.19	1.7645326
2684.39	1.6992318000000002
2684.59	1.7085030000000003
2684.79	1.7688696999999998
2684.99	1.8633278
2685.19	1.8214009999999998
2685.39	1.8254563999999998
2685.59	1.9207873999999998
2685.79	1.8905522
2685.99	1.8329695000000001
2686.19	1.7846300999999998
2686.39	1.8794226
2686.59	1.9782845000000002
2686.79	2.0366099
2686.99	2.0036523
2687.19	1.9363104999999998
2687.39	1.8838141999999998
2687.59	1.7599999
2687.79	1.8325205
2687.99	1.8501795
2688.19	1.9112601999999999
2688.39	1.9664460000000001
2688.59	1.8514853
2688.79	1.8378116
2688.99	1.9172000000000002
2689.19	1.8639046000000001
2689.39	1.9189203999999997
2689.59	1.9353973999999998
2689.79	1.9306737
2689.99	1.9519733000000001
2690.19	1.9561450999999996
2690.39	1.9273953
2690.59	1.7255311000000002
2690.79	1.8309058
2690.99	1.9088018
2691.19	1.9662728
2691.39	1.8547786
2691.59	1.7362792
2691.79	1.4622416
2691.99	1.4467265
2692.19	1.6286374000000001
2692.39	1.4100474999999997
2692.59	1.5740777000000001
2692.79	1.7216716
2692.99	1.8363173
2693.19	1.9936398
2693.39	1.9793255
2693.59	1.8286426000000002
2693.79	1.8986558
2693.99	2.0318055
2694.19	2.0870819000000003
2694.39	1.9555214
2694.59	1.8384222000000001
2694.79	1.7165673
2694.99	1.7578874999999998
2695.19	1.9548716
2695.39	1.8969775000000002
2695.59	1.5989263999999999
2695.79	1.4603228
2695.99	1.5465708
2696.19	1.6697042
2696.39	1.6221170000000003
2696.59	1.6678959
2696.79	1.651045
2696.99	1.6545125
2697.19	1.4940743
2697.39	1.3615890999999998
2697.59	1.2602457
2697.79	1.4766181999999999
2697.99	1.7319558000000002
2698.19	1.9054030999999998
2698.39	1.869315
2698.59	1.9048935999999999
2698.79	1.8200241000000001
2698.99	1.7696022
2699.19	1.9640629
2699.39	1.9845175000000002
2699.59	2.0165122
2699.79	1.8863869000000002
2699.99	1.8534204
2700.19	1.9569100000000001
2700.39	1.9770455
2700.59	1.9866876999999998
2700.79	1.8660907
2700.99	1.896525
2701.19	2.0052752
2701.39	1.9841027
2701.59	1.9196556999999999
2701.79	1.9203405999999998
2701.99	1.8560744999999998
2702.19	1.8549152000000002
2702.39	1.8344804000000001
2702.59	1.8663391999999999
2702.79	1.9900731
2702.99	1.9980709
2703.19	1.9504427
2703.39	1.9630637
2703.59	1.9904602
2703.79	2.0274682
2703.99	2.0118816
2704.19	1.935645
2704.39	1.8044923000000002
2704.59	1.7554829
2704.79	1.7773238
2704.99	1.8768774000000001
2705.19	1.8684290000000001
2705.39	1.8804162000000002
2705.59	1.8021922999999997
2705.79	1.8696622
2705.99	1.9753028
2706.19	1.9586107999999998
2706.39	1.9106757
2706.59	1.9822087000000002
2706.79	1.9889571000000001
2706.99	2.0051469
2707.19	2.0492225
2707.39	2.0200921000000003
2707.59	1.9240773
2707.79	1.8602984
2707.99	1.8832353000000002
2708.19	1.9393045
2708.39	1.9765815000000002
