Profundidade [m]	Taxa de sedimentação [cm/ka]
2425.0	
2425.2	
2425.4	
2425.6	
2425.8	
2426.0	
2426.2	
2426.4	
2426.6	
2426.8	
2427.0	
2427.2	
2427.4	
2427.6	
2427.8	
2428.0	
2428.2	
2428.4	
2428.6	
2428.8	
2429.0	
2429.2	
2429.4	
2429.6	
2429.8	
2430.0	
2430.2	
2430.4	
2430.6	
2430.8	
2431.0	
2431.2	
2431.4	
2431.6	
2431.8	
2432.0	
2432.2	
2432.4	
2432.6	
2432.8	
2433.0	
2433.2	
2433.4	
2433.6	
2433.8	
2434.0	
2434.2	
2434.4	
2434.6	
2434.8	
2435.0	
2435.2	
2435.4	
2435.6	
2435.8	
2436.0	
2436.2	
2436.4	
2436.6	
2436.8	
2437.0	
2437.2	
2437.4	
2437.6	
2437.8	
2438.0	
2438.2	
2438.4	
2438.6	
2438.8	
2439.0	
2439.2	
2439.4	
2439.6	
2439.8	
2440.0	
2440.2	
2440.4	
2440.6	
2440.8	
2441.0	
2441.2	
2441.4	
2441.6	
2441.8	
2442.0	
2442.2	
2442.4	
2442.6	
2442.8	
2443.0	
2443.2	
2443.4	
2443.6	
2443.8	
2444.0	
2444.2	
2444.4	
2444.6	
2444.8	
2445.0	
2445.2	
2445.4	
2445.6	
2445.8	
2446.0	
2446.2	
2446.4	
2446.6	
2446.8	
2447.0	
2447.2	
2447.4	
2447.6	
2447.8	
2448.0	
2448.2	
2448.4	
2448.6	
2448.8	
2449.0	
2449.2	
2449.4	
2449.6	
2449.8	
2450.0	
2450.2	
2450.4	
2450.6	
2450.8	
2451.0	
2451.2	
2451.4	
2451.6	
2451.8	
2452.0	
2452.2	
2452.4	
2452.6	
2452.8	
2453.0	
2453.2	
2453.4	6.296297462260098
2453.6	6.296293497953925
2453.8	6.296297462317575
2454.0	6.296293497925081
2454.2	6.296297462260099
2454.4	6.296297462260098
2454.6	6.296293497925081
2454.8	6.296297462317575
2455.0	6.296293497953925
2455.2	6.296297462260099
2455.4	6.296297462260098
2455.6	6.296297462260099
2455.8	6.2962974623175745
2456.0	6.296293497953925
2456.2	6.296297462288944
2456.4	6.296297462260098
2456.6	6.296297462260099
2456.8	6.296297462288731
2457.0	6.296293497953925
2457.2	6.296297462288944
2457.4	6.296293497925081
2457.6	6.296297462260099
2457.8	6.296297462288731
2458.0	6.296293497925081
2458.2	6.296297462288944
2458.4	6.296293497953925
2458.6	6.296297462260099
2458.8	6.296297462288731
2459.0	6.296297462260099
2459.2	6.296297462288943
2459.4	6.296293497953925
2459.6	6.296297462288944
2459.8	6.296297462288731
2460.0	6.296297462260099
