Profundidade [m]	Densidade Aparente Seca [g/cm3]
2461.0	1.642257
2461.2	1.7030789999999998
2461.4	1.7167579999999998
2461.6	1.7634949999999998
2461.8	1.789296
2462.0	1.743072
2462.2	1.76103
2462.4	1.844172
2462.6	1.795683
2462.8	1.660364
2463.0	1.629008
2463.2	1.6521409999999999
2463.4	1.618328
2463.6	1.6265569999999998
2463.8	1.684046
2464.0	1.680316
2464.2	1.660689
2464.4	1.7698310000000002
2464.6	1.9320709999999999
2464.8	2.003098
2465.0	1.9562590000000002
2465.2	1.918928
2465.4	1.9469960000000002
2465.6	1.942432
2465.8	1.919594
2466.0	1.9548169999999998
2466.2	1.970019
2466.4	1.939798
2466.6	1.942072
2466.8	1.995168
2467.0	2.006515
2467.2	1.991124
2467.4	1.9897270000000002
2467.6	2.003374
2467.8	2.0227809999999997
2468.0	2.0387429999999997
2468.2	2.045899
2468.4	2.0400300000000002
2468.6	2.0275589999999997
2468.8	2.000828
2469.0	1.987387
2469.2	2.001661
2469.4	2.0319089999999997
2469.6	2.026006
2469.8	2.030366
2470.0	2.0614589999999997
2470.2	2.063638
2470.4	2.041332
2470.6	2.0438099999999997
2470.8	2.0658030000000003
2471.0	2.0786239999999996
2471.2	2.073643
2471.4	2.058515
2471.6	2.056265
2471.8	2.048746
2472.0	2.0228770000000003
2472.2	2.037758
2472.4	2.089015
2472.6	2.092867
2472.8	2.056146
2473.0	2.037881
2473.2	2.0657050000000003
2473.4	2.0824070000000003
2473.6	2.078404
2473.8	2.082707
2474.0	2.063847
2474.2	1.979807
2474.4	1.894404
2474.6	1.9170319999999998
2474.8	1.993605
2475.0	2.0140830000000003
2475.2	2.006732
2475.4	2.012592
2475.6	1.978191
2475.8	1.9627560000000002
2476.0	2.002514
2476.2	2.039916
2476.4	2.052766
2476.6	2.063098
2476.8	2.083636
2477.0	2.0777769999999998
2477.2	2.048098
2477.4	2.039365
2477.6	2.03338
2477.8	1.996493
2478.0	2.002422
2478.2	2.051462
2478.4	2.0733040000000003
2478.6	2.0574459999999997
2478.8	2.032011
2479.0	2.003052
2479.2	1.9968970000000001
2479.4	1.99599
2479.6	1.987705
2479.8	1.993912
2480.0	2.014187
2480.2	2.021405
2480.4	2.017014
2480.6	2.0172350000000003
2480.8	2.014282
2481.0	2.018589
2481.2	2.020252
2481.4	2.030035
2481.6	2.061843
2481.8	2.07904
2482.0	2.0699759999999996
2482.2	2.0641860000000003
2482.4	2.066503
2482.6	2.060839
2482.8	2.058321
2483.0	2.0591909999999998
2483.2	2.042381
2483.4	2.0176079999999996
2483.6	2.022389
2483.8	2.0458540000000003
2484.0	2.079258
2484.2	2.096901
2484.4	2.062638
2484.6	2.0010160000000003
2484.8	1.9910280000000002
2485.0	2.019935
2485.2	2.026781
2485.4	2.0160039999999997
2485.6	1.9999570000000002
2485.8	1.9668189999999999
2486.0	1.959694
2486.2	1.979943
2486.4	1.9995439999999998
2486.6	2.020896
2486.8	2.0583129999999996
2487.0	2.089994
2487.2	2.070862
2487.4	2.006687
2487.6	1.9459719999999998
2487.8	1.9023729999999999
2488.0	1.9047309999999997
2488.2	1.9298229999999998
2488.4	1.94928
2488.6	1.951276
2488.8	1.961458
2489.0	1.9976539999999998
2489.2	1.9956770000000001
2489.4	1.9611640000000001
2489.6	1.9378910000000003
2489.8	1.9048220000000002
2490.0	1.898392
2490.2	1.9065059999999998
2490.4	1.8817570000000001
2490.6	1.829577
2490.8	1.813569
2491.0	1.877318
2491.2	1.9618159999999998
2491.4	1.9155929999999999
2491.6	1.7828950000000001
2491.8	1.728818
2492.0	1.777682
2492.2	1.8303809999999998
2492.4	1.8497590000000002
2492.6	1.8685170000000002
2492.8	1.857418
2493.0	1.732746
2493.2	1.639984
2493.4	1.7370109999999999
2493.6	1.892801
2493.8	1.975097
2494.0	2.009035
2494.2	2.0138429999999996
2494.4	2.010725
2494.6	2.028148
2494.8	2.03659
2495.0	2.005153
2495.2	1.9797730000000002
2495.4	2.0060659999999997
2495.6	2.055469
2495.8	2.063766
2496.0	2.029294
2496.2	2.003186
2496.4	2.0056040000000004
2496.6	2.008352
2496.8	2.0093300000000003
2497.0	2.0179419999999997
2497.2	2.014137
2497.4	2.000823
2497.6	2.008852
2497.8	2.010778
2498.0	1.9903680000000001
2498.2	2.006206
2498.4	2.048286
2498.6	2.054116
2498.8	2.056593
2499.0	2.0945970000000003
2499.2	2.1135859999999997
2499.4	2.0637100000000004
2499.6	1.993145
2499.8	2.008861
2500.0	2.0714080000000004
2500.2	2.083586
2500.4	2.059617
2500.6	2.0141
2500.8	1.9462050000000002
2501.0	1.9311410000000002
2501.2	1.9703700000000002
2501.4	2.0001249999999997
2501.6	2.011569
2501.8	2.032448
2502.0	2.049222
2502.2	2.027842
2502.4	1.985717
2502.6	1.9543780000000002
2502.8	1.9549949999999998
2503.0	1.993033
2503.2	2.026491
2503.4	2.0375889999999997
2503.6	2.048793
2503.8	2.0553989999999995
2504.0	2.047257
2504.2	2.004188
2504.4	1.957804
2504.6	1.963686
2504.8	1.9927629999999998
2505.0	1.983304
2505.2	1.946763
2505.4	1.9662669999999998
2505.6	2.033256
2505.8	2.067268
2506.0	2.031202
2506.2	1.981899
2506.4	1.987111
2506.6	2.0500239999999996
2506.8	2.0702700000000003
2507.0	2.0471459999999997
2507.2	2.054997
2507.4	2.061468
2507.6	2.021373
2507.8	1.9754810000000003
2508.0	1.9778760000000002
2508.2	2.024268
2508.4	2.0608679999999997
2508.6	2.046208
2508.8	2.035805
2509.0	2.0306110000000004
2509.2	1.998719
2509.4	1.999141
2509.6	2.04854
2509.8	2.079647
2510.0	2.0638449999999997
2510.2	2.043555
2510.4	2.04634
2510.6	2.0404880000000003
2510.8	2.002535
2511.0	1.98448
2511.2	2.0078959999999997
2511.4	2.022275
2511.6	2.020133
2511.8	2.017356
2512.0	2.035664
2512.2	2.0810639999999996
2512.4	2.1091320000000002
2512.6	2.104239
2512.8	2.0892809999999997
2513.0	2.0537
2513.2	2.026563
2513.4	2.0451930000000003
2513.6	2.079999
2513.8	2.090423
2514.0	2.0668070000000003
2514.2	2.0331479999999997
2514.4	2.033388
2514.6	2.064531
2514.8	2.068864
2515.0	2.001627
2515.2	1.930991
2515.4	1.9012440000000002
2515.6	1.8848819999999997
2515.8	1.879296
2516.0	1.9143399999999997
2516.2	1.967849
2516.4	1.996791
2516.6	2.002535
2516.8	1.997604
2517.0	1.980471
2517.2	1.9534969999999998
2517.4	1.9312980000000002
2517.6	1.9260039999999998
2517.8	1.943489
2518.0	1.981685
2518.2	2.036096
2518.4	2.088113
2518.6	2.111148
2518.8	2.088279
2519.0	2.043015
2519.2	2.016688
2519.4	1.9919350000000002
2519.6	1.9484819999999998
2519.8	1.938646
2520.0	1.9996929999999997
2520.2	2.081731
2520.4	2.123856
2520.6	2.115057
2520.8	2.0934690000000002
2521.0	2.100417
2521.2	2.1443630000000002
2521.4	2.218209
2521.6	2.299857
2521.8	2.288028
2522.0	2.107656
2522.2	1.890022
2522.4	1.7618070000000001
2522.6	1.7115179999999999
2522.8	1.664982
2523.0	1.527921
2523.2	1.300623
2523.4	1.123446
2523.6	1.0510540000000002
2523.8	1.2070809999999998
2524.0	1.486099
2524.2	1.6668509999999999
2524.4	1.702223
2524.6	1.748246
2524.8	1.8230430000000002
2525.0	1.862437
2525.2	1.829814
2525.4	1.76398
2525.6	1.7420390000000001
2525.8	1.8007479999999998
2526.0	1.8548970000000002
2526.2	1.8332349999999997
2526.4	1.7692919999999999
2526.6	1.7127819999999998
2526.8	1.664016
2527.0	1.5796860000000001
2527.2	1.563292
2527.4	1.706538
2527.6	1.9307999999999998
2527.8	2.0966020000000003
2528.0	2.156884
2528.2	2.132015
2528.4	2.052883
2528.6	1.952059
2528.8	1.8722949999999998
2529.0	1.8277280000000002
2529.2	1.818632
2529.4	1.8564740000000002
2529.6	1.878314
2529.8	1.859382
2530.0	1.8189340000000003
2530.2	1.808575
2530.4	1.8389159999999998
2530.6	1.831144
2530.8	1.777946
2531.0	1.8200500000000002
2531.2	1.9414499999999997
2531.4	2.0191179999999997
2531.6	2.0270530000000004
2531.8	1.993118
2532.0	1.9520050000000002
2532.2	1.946192
2532.4	1.9707029999999999
2532.6	2.0131680000000003
2532.8	2.041913
2533.0	2.0306640000000002
2533.2	2.0047800000000002
2533.4	2.022933
2533.6	2.050557
2533.8	2.0255430000000003
2534.0	1.975697
2534.2	1.9463959999999998
2534.4	1.929222
2534.6	1.926311
2534.8	1.9653220000000002
2535.0	2.0256100000000004
2535.2	2.080268
2535.4	2.115826
2535.6	2.12295
2535.8	2.113636
2536.0	2.0983709999999998
2536.2	2.08564
2536.4	2.076174
2536.6	2.057175
2536.8	2.026798
2537.0	2.006214
2537.2	2.0104740000000003
2537.4	2.038113
2537.6	2.070055
2537.8	2.092164
2538.0	2.101868
2538.2	2.094907
2538.4	2.080728
2538.6	2.069622
2538.8	2.0042790000000004
2539.0	1.8998220000000001
2539.2	1.8866390000000002
2539.4	1.9772089999999998
2539.6	2.062262
2539.8	2.097191
2540.0	2.0900119999999998
2540.2	2.050049
2540.4	2.057372
2540.6	2.114978
2540.8	2.150804
2541.0	2.1116070000000002
2541.2	2.022501
2541.4	1.9784
2541.6	1.9787150000000002
2541.8	1.9896
2542.0	2.005794
2542.2	2.036559
2542.4	2.041988
2542.6	2.0262390000000003
2542.8	2.00146
2543.0	1.987682
2543.2	1.995444
2543.4	2.0296440000000002
2543.6	2.090707
2543.8	2.1532500000000003
2544.0	2.159534
2544.2	2.112999
2544.4	2.048045
2544.6	2.00661
2544.8	2.004146
2545.0	2.025739
2545.2	2.032127
2545.4	2.0160519999999997
2545.6	1.991706
2545.8	1.969688
2546.0	1.9538640000000003
2546.2	1.9598899999999997
2546.4	2.014644
2546.6	2.069376
2546.8	2.088483
2547.0	2.0867269999999998
2547.2	2.068798
2547.4	2.05808
2547.6	2.0767990000000003
2547.8	2.090201
2548.0	2.078906
2548.2	2.0408399999999998
2548.4	2.02981
2548.6	2.0636330000000003
2548.8	2.088877
2549.0	2.0687800000000003
2549.2	2.051678
2549.4	2.0751720000000002
2549.6	2.128392
2549.8	2.1651990000000003
2550.0	2.168575
2550.2	2.157563
2550.4	2.090586
2550.6	2.016171
2550.8	1.9906430000000002
2551.0	1.9970539999999999
2551.2	2.0074520000000002
2551.4	2.0353410000000003
2551.6	2.061374
2551.8	2.055875
2552.0	2.063586
2552.2	2.103408
2552.4	2.145307
2552.6	2.152303
2552.8	2.098255
2553.0	2.061082
2553.2	2.1199660000000002
2553.4	2.214098
2553.6	2.243513
2553.8	2.207173
2554.0	2.18068
2554.2	2.234336
2554.4	2.297399
2554.6	2.298307
2554.8	2.2831040000000002
2555.0	2.277904
2555.2	2.273159
2555.4	2.248261
2555.6	2.163953
2555.8	2.031136
2556.0	1.959288
2556.2	1.9648109999999999
2556.4	1.986163
2556.6	1.993486
2556.8	1.993507
2557.0	1.989746
2557.2	1.99549
2557.4	2.011889
2557.6	2.034022
2557.8	2.049916
2558.0	2.034148
2558.2	1.999471
2558.4	1.990113
2558.6	2.055316
2558.8	2.1850780000000003
2559.0	2.321119
2559.2	2.345584
2559.4	2.225296
2559.6	2.072269
2559.8	2.007083
2560.0	2.0078110000000002
2560.2	2.018752
2560.4	2.027622
2560.6	2.0415609999999997
2560.8	2.04947
2561.0	2.053223
2561.2	2.105043
2561.4	2.199168
2561.6	2.290556
2561.8	2.3202190000000003
2562.0	2.3057670000000003
2562.2	2.253324
2562.4	2.1447320000000003
2562.6	2.035549
2562.8	2.0190300000000003
2563.0	2.1211469999999997
2563.2	2.241938
2563.4	2.285291
2563.6	2.2499670000000003
2563.8	2.1489849999999997
2564.0	2.055521
2564.2	2.056645
2564.4	2.149462
2564.6	2.241846
2564.8	2.287921
2565.0	2.309761
2565.2	2.2963189999999996
2565.4	2.2051670000000003
2565.6	2.0803570000000002
2565.8	1.997077
2566.0	1.9749780000000001
2566.2	1.9934120000000002
2566.4	2.033948
2566.6	2.115383
2566.8	2.251681
2567.0	2.3668020000000003
2567.2	2.405517
2567.4	2.353564
2567.6	2.251605
2567.8	2.170511
2568.0	2.1257420000000002
2568.2	2.102687
2568.4	2.099527
2568.6	2.098334
2568.8	2.070134
2569.0	2.025002
2569.2	2.0065890000000004
2569.4	2.039421
2569.6	2.096235
2569.8	2.148771
2570.0	2.148818
2570.2	2.096574
2570.4	2.045971
2570.6	2.0241890000000002
2570.8	2.036199
2571.0	2.072148
2571.2	2.098819
2571.4	2.095018
2571.6	2.084766
2571.8	2.0729539999999997
2572.0	2.064102
2572.2	2.071454
2572.4	2.07752
2572.6	2.063697
2572.8	2.0647529999999996
2573.0	2.08192
2573.2	2.086755
2573.4	2.097394
2573.6	2.108675
2573.8	2.096152
2574.0	2.072508
2574.2	2.06514
2574.4	2.079421
2574.6	2.078712
2574.8	2.074239
2575.0	2.075231
2575.2	2.0786569999999998
2575.4	2.097708
2575.6	2.105323
2575.8	2.07669
2576.0	2.0519230000000004
2576.2	2.044766
2576.4	2.037684
2576.6	2.0529080000000004
2576.8	2.089268
2577.0	2.087252
2577.2	2.0672940000000004
2577.4	2.070228
2577.6	2.056126
2577.8	2.0389329999999997
2578.0	2.040369
2578.2	2.0346159999999998
2578.4	2.021382
2578.6	2.020409
2578.8	2.0348990000000002
2579.0	2.075181
2579.2	2.112371
2579.4	2.106786
2579.6	2.075817
2579.8	2.061918
2580.0	2.052266
2580.2	2.045121
2580.4	2.058444
2580.6	2.0478549999999998
2580.8	2.044939
2581.0	2.078627
2581.2	2.102478
2581.4	2.086747
2581.6	2.071402
2581.8	2.0719149999999997
2582.0	2.062659
2582.2	2.067128
2582.4	2.085057
2582.6	2.0916479999999997
2582.8	2.100429
2583.0	2.102976
2583.2	2.086489
2583.4	2.0787449999999996
2583.6	2.07696
2583.8	2.0643160000000003
2584.0	2.058268
2584.2	2.079352
2584.4	2.113111
2584.6	2.1200780000000004
2584.8	2.093305
2585.0	2.0592490000000003
2585.2	2.044647
2585.4	2.054216
2585.6	2.055787
2585.8	2.0473169999999996
2586.0	2.0554170000000003
2586.2	2.0755239999999997
2586.4	2.08188
2586.6	2.06575
2586.8	2.059765
2587.0	2.084418
2587.2	2.103575
2587.4	2.09285
2587.6	2.062482
2587.8	2.055594
2588.0	2.068666
2588.2	2.064462
2588.4	2.071944
2588.6	2.081541
2588.8	2.061446
2589.0	2.038984
2589.2	2.049265
2589.4	2.090225
2589.6	2.131624
2589.8	2.141572
2590.0	2.121114
2590.2	2.090493
2590.4	2.071154
2590.6	2.086147
2590.8	2.122103
2591.0	2.1456109999999997
2591.2	2.1315920000000004
2591.4	2.095698
2591.6	2.0764720000000003
2591.8	2.0929949999999997
2592.0	2.137391
2592.2	2.172174
2592.4	2.14519
2592.6	2.091491
2592.8	2.057609
2593.0	2.03527
2593.2	2.028344
2593.4	2.017374
2593.6	1.9905490000000001
2593.8	1.9793219999999998
2594.0	1.9636660000000004
2594.2	1.9640429999999998
2594.4	2.030084
2594.6	2.1262630000000002
2594.8	2.146882
2595.0	2.1024
2595.2	2.075132
2595.4	2.079847
2595.6	2.0775460000000003
2595.8	2.0647830000000003
2596.0	2.0471939999999997
2596.2	2.037538
2596.4	2.045283
2596.6	2.0805249999999997
2596.8	2.1502719999999997
2597.0	2.161648
2597.2	2.108699
2597.4	2.0644649999999998
2597.6	2.0454250000000003
2597.8	2.052411
2598.0	2.076338
2598.2	2.099122
2598.4	2.109534
2598.6	2.106318
2598.8	2.095686
2599.0	2.093783
2599.2	2.098756
2599.4	2.1072230000000003
2599.6	2.1151489999999997
2599.8	2.08361
2600.0	2.0439510000000003
2600.2	2.05176
2600.4	2.0647919999999997
2600.6	2.07308
2600.8	2.098645
2601.0	2.134967
2601.2	2.141811
2601.4	2.106866
2601.6	2.08704
2601.8	2.0990040000000003
2602.0	2.106442
2602.2	2.092639
2602.4	2.064575
2602.6	2.0586230000000003
2602.8	2.0492909999999998
2603.0	2.044474
2603.2	2.054023
2603.4	2.0134990000000004
2603.6	1.9582479999999998
2603.8	1.9974129999999999
2604.0	2.045858
2604.2	2.058443
2604.4	2.066205
2604.6	2.056842
2604.8	2.0013389999999998
2605.0	1.925009
2605.2	1.856137
2605.4	1.802885
2605.6	1.8191239999999997
2605.8	1.935306
2606.0	2.0291639999999997
2606.2	2.057538
2606.4	2.065751
2606.6	2.0937979999999996
2606.8	2.1174049999999998
2607.0	2.115224
2607.2	2.097562
2607.4	2.0928769999999997
2607.6	2.095777
2607.8	2.066971
2608.0	2.048285
2608.2	2.049315
2608.4	2.0348539999999997
2608.6	2.021279
2608.8	2.017584
2609.0	2.0481089999999997
2609.2	2.076876
2609.4	2.07639
2609.6	2.067761
2609.8	2.061615
2610.0	2.041739
2610.2	2.006659
2610.4	1.984029
2610.6	1.9825690000000002
2610.8	2.010031
2611.0	2.040484
2611.2	2.048675
2611.4	2.066051
2611.6	2.079593
2611.8	2.0585579999999997
2612.0	2.0390840000000003
2612.2	2.063516
2612.4	2.071174
2612.6	2.0339080000000003
2612.8	1.9909310000000002
2613.0	1.99262
2613.2	2.016468
2613.4	2.043418
2613.6	2.069146
2613.8	2.045846
2614.0	2.008379
2614.2	2.0198359999999997
2614.4	2.044241
2614.6	2.0296250000000002
2614.8	2.021273
2615.0	2.0622279999999997
2615.2	2.0885730000000002
2615.4	2.083888
2615.6	2.097975
2615.8	2.114475
2616.0	2.1251569999999997
2616.2	2.113196
2616.4	2.129425
2616.6	2.195689
2616.8	2.256665
2617.0	2.223514
2617.2	2.111039
2617.4	2.0569979999999997
2617.6	2.045536
2617.8	1.9738839999999997
2618.0	1.9013080000000002
2618.2	1.931372
2618.4	1.9985229999999998
2618.6	2.036865
2618.8	2.040943
2619.0	2.0147559999999998
2619.2	2.017571
2619.4	2.053447
2619.6	2.062407
2619.8	2.0746830000000003
2620.0	2.112456
2620.2	2.1153329999999997
2620.4	2.065973
2620.6	2.02234
2620.8	2.052638
2621.0	2.087037
2621.2	2.0480780000000003
2621.4	2.010215
2621.6	2.005019
2621.8	2.009235
2622.0	2.0251680000000003
2622.2	2.058356
2622.4	2.0774749999999997
2622.6	2.0844319999999996
2622.8	2.085004
2623.0	2.0593060000000003
2623.2	2.037761
2623.4	2.060693
2623.6	2.072434
2623.8	2.0411610000000002
2624.0	2.020701
2624.2	2.0188639999999998
2624.4	2.042477
2624.6	2.0585970000000002
2624.8	2.059049
2625.0	2.033716
2625.2	1.972439
2625.4	1.9425520000000003
2625.6	1.999336
2625.8	2.02055
2626.0	2.013748
2626.2	2.024304
2626.4	2.019101
2626.6	2.019947
2626.8	2.1081890000000003
2627.0	2.246667
2627.2	2.285263
2627.4	2.2254009999999997
2627.6	2.120552
2627.8	2.054628
2628.0	2.057786
2628.2	2.069421
2628.4	2.0470829999999998
2628.6	2.014828
2628.8	1.959064
2629.0	1.926329
2629.2	1.961625
2629.4	1.9953029999999998
2629.6	1.965021
2629.8	1.988354
2630.0	2.137282
2630.2	2.244092
2630.4	2.1986850000000002
2630.6	2.059221
2630.8	1.928871
2631.0	1.893746
2631.2	1.9424240000000002
2631.4	2.00979
2631.6	2.0195950000000003
2631.8	2.019778
2632.0	2.045525
2632.2	2.065415
2632.4	2.071663
2632.6	2.1085599999999998
2632.8	2.145818
2633.0	2.1268000000000002
2633.2	2.091111
2633.4	2.075678
2633.6	2.058763
2633.8	2.036811
2634.0	2.03506
2634.2	2.030255
2634.4	2.0214589999999997
2634.6	2.04652
2634.8	2.0972090000000003
2635.0	2.122521
2635.2	2.086922
2635.4	2.048221
2635.6	2.0507
2635.8	2.116752
2636.0	2.1945639999999997
2636.2	2.198439
2636.4	2.126855
2636.6	2.059102
2636.8	2.027609
2637.0	2.0210879999999998
2637.2	2.030202
2637.4	2.0327040000000003
2637.6	2.011807
2637.8	2.004737
2638.0	2.018264
2638.2	2.051793
2638.4	2.118043
2638.6	2.167516
2638.8	2.175668
2639.0	2.129613
2639.2	2.063973
2639.4	2.037306
2639.6	2.038338
2639.8	2.019811
2640.0	2.014308
2640.2	2.045287
2640.4	2.0741910000000003
2640.6	2.066252
2640.8	2.069555
2641.0	2.084098
2641.2	2.058511
2641.4	2.035231
2641.6	2.044426
2641.8	2.030706
2642.0	2.000331
2642.2	1.996817
2642.4	1.9894420000000002
2642.6	1.9270479999999999
2642.8	1.895305
2643.0	1.960108
2643.2	2.028474
2643.4	2.047741
2643.6	2.02724
2643.8	2.0369530000000005
2644.0	2.0584550000000004
2644.2	2.071386
2644.4	2.089826
2644.6	2.076645
2644.8	1.9879040000000001
2645.0	1.8268550000000001
2645.2	1.6238629999999998
2645.4	1.516659
2645.6	1.5681589999999999
2645.8	1.7166240000000001
2646.0	1.8841800000000002
2646.2	1.956865
2646.4	1.9772030000000003
2646.6	2.0044139999999997
2646.8	2.064731
2647.0	2.1196089999999996
2647.2	2.0891319999999998
2647.4	1.9983369999999998
2647.6	1.9696310000000001
2647.8	2.012115
2648.0	2.0488959999999996
2648.2	2.061525
2648.4	2.07849
2648.6	2.072928
2648.8	2.017175
2649.0	1.9910180000000002
2649.2	2.041251
2649.4	2.0704380000000002
2649.6	2.0427619999999997
2649.8	2.033245
2650.0	2.049748
2650.2	2.040897
2650.4	2.0343579999999997
2650.6	2.064125
2650.8	2.1053620000000004
2651.0	2.098997
2651.2	2.054131
2651.4	2.0367990000000002
2651.6	2.029717
2651.8	1.983919
2652.0	1.9455
2652.2	1.9620099999999998
2652.4	1.991597
2652.6	1.988877
2652.8	1.9988959999999998
2653.0	2.045166
2653.2	2.086724
2653.4	2.101988
2653.6	2.097635
2653.8	2.1074399999999995
2654.0	2.119879
2654.2	2.101948
2654.4	2.078583
2654.6	2.080609
2654.8	2.077782
2655.0	2.029157
2655.2	1.956753
2655.4	1.974235
2655.6	2.061484
2655.8	2.117507
2656.0	2.135859
2656.2	2.164216
2656.4	2.191327
2656.6	2.192327
2656.8	2.1606189999999996
2657.0	2.120003
2657.2	2.109723
2657.4	2.097175
2657.6	2.080296
2657.8	2.090498
2658.0	2.093229
2658.2	2.0387500000000003
2658.4	1.974131
2658.6	1.990361
2658.8	2.0472230000000002
2659.0	2.052069
2659.2	2.049431
2659.4	2.0768050000000002
2659.6	2.085828
2659.8	2.090862
2660.0	2.099068
2660.2	2.076457
2660.4	2.046309
2660.6	2.047597
2660.8	2.0435809999999996
2661.0	2.034637
2661.2	2.047517
2661.4	2.0437640000000004
2661.6	2.019463
2661.8	2.046052
2662.0	2.103856
2662.2	2.064935
2662.4	1.9967100000000002
2662.6	2.027519
2662.8	2.091499
2663.0	2.095427
2663.2	2.075153
2663.4	2.0410220000000003
2663.6	1.991952
2663.8	2.002279
2664.0	2.094563
2664.2	2.1606379999999996
2664.4	2.156377
2664.6	2.128923
2664.8	2.109813
2665.0	2.1112279999999997
2665.2	2.12853
2665.4	2.156206
2665.6	2.178499
2665.8	2.178158
2666.0	2.1620470000000003
2666.2	2.157788
2666.4	2.14118
2666.6	2.110098
2666.8	2.118315
2667.0	2.130105
2667.2	2.112468
2667.4	2.0968799999999996
2667.6	2.116546
2667.8	2.147889
2668.0	2.154693
2668.2	2.144514
2668.4	2.1286799999999997
2668.6	2.1256310000000003
2668.8	2.1413089999999997
2669.0	2.144106
2669.2	2.143652
2669.4	2.1728680000000002
2669.6	2.19261
2669.8	2.193608
2670.0	2.193237
2670.2	2.156449
2670.4	2.08672
2670.6	2.0772809999999997
2670.8	2.101538
2671.0	2.085285
2671.2	2.049702
2671.4	2.053111
2671.6	2.069694
2671.8	2.049261
2672.0	2.025124
2672.2	2.0392870000000003
2672.4	2.073139
2672.6	2.0972210000000002
2672.8	2.138528
2673.0	2.177711
2673.2	2.157925
2673.4	2.111112
2673.6	2.0958490000000003
2673.8	2.110079
2674.0	2.097502
2674.2	2.078235
2674.4	2.107371
2674.6	2.1400419999999998
2674.8	2.132974
2675.0	2.099233
2675.2	2.079383
2675.4	2.08617
2675.6	2.1005190000000002
2675.8	2.092641
2676.0	2.073217
2676.2	2.091111
2676.4	2.1246419999999997
2676.6	2.1226570000000002
2676.8	2.096046
2677.0	2.1054399999999998
2677.2	2.122052
2677.4	2.11504
2677.6	2.114285
2677.8	2.127491
2678.0	2.129195
2678.2	2.1027569999999995
2678.4	2.084696
2678.6	2.0772060000000003
2678.8	2.032277
2679.0	2.01081
2679.2	2.066969
2679.4	2.110692
2679.6	2.077241
2679.8	2.035517
2680.0	2.0061050000000002
2680.2	2.0113369999999997
2680.4	2.073098
2680.6	2.096889
2680.8	2.000863
2681.0	1.907874
2681.2	1.9166720000000002
2681.4	1.9946800000000002
2681.6	2.0537400000000003
2681.8	2.085714
2682.0	2.11984
2682.2	2.143012
2682.4	2.151587
2682.6	2.141112
2682.8	2.114693
2683.0	2.054049
2683.2	2.002669
2683.4	2.067326
2683.6	2.15825
2683.8	2.182989
2684.0	2.1717910000000002
2684.2	2.154784
2684.4	2.141727
2684.6	2.122373
2684.8	2.087885
2685.0	2.0745649999999998
2685.2	2.103338
2685.4	2.109731
2685.6	2.0983609999999997
2685.8	2.1213859999999998
